draftPickID,Year,Team ID,Lg,Rd,Pk,Player,College,G
,2011,San Antonio Spurs,NBA,1,29,Cory Joseph, josepco01,University of Texas at Austin
,2011,San Antonio Spurs,NBA,2,59,Adam Hanga, hangaad01,
,2010,San Antonio Spurs,NBA,1,20,James Anderson, anderja01,Oklahoma State University
,2010,San Antonio Spurs,NBA,2,49,Ryan Richards, richary01,
,2009,San Antonio Spurs,NBA,2,37,DeJuan Blair, blairde01,University of Pittsburgh
,2009,San Antonio Spurs,NBA,2,51,Jack McClinton,University of Miami,
,2009,San Antonio Spurs,NBA,2,53,Nando De Colo, decolna01,
,2008,San Antonio Spurs,NBA,1,26,George Hill, hillge01,Indiana University-Purdue University Indianapolis
,2008,San Antonio Spurs,NBA,2,45,Goran Dragic, dragigo01,
,2008,San Antonio Spurs,NBA,2,57,James Gist,University of Maryland,
,2007,San Antonio Spurs,NBA,1,28,Tiago Splitter, splitti01,
,2007,San Antonio Spurs,NBA,2,33,Marcus Williams, willima04,University of Arizona
,2007,San Antonio Spurs,NBA,2,58,Giorgos Printezis, printgi01,
,2006,San Antonio Spurs,NBA,2,59,Damir Markota, markoda01,
,2005,San Antonio Spurs,NBA,1,28,Ian Mahinmi, mahinia01,
,2004,San Antonio Spurs,NBA,1,28,Beno Udrih, udrihbe01,
,2004,San Antonio Spurs,NBA,2,52,Romain Sato,Xavier University,
,2004,San Antonio Spurs,NBA,2,57,Sergei Karaulov, karause01,
,2003,San Antonio Spurs,NBA,1,28,Leandro Barbosa, barbole01,
,2002,San Antonio Spurs,NBA,1,26,John Salmons, salmojo01,University of Miami
,2002,San Antonio Spurs,NBA,2,56,Luis Scola, scolalu01,
,2002,San Antonio Spurs,NBA,2,57,Randy Holcomb, holcora01,San Diego State University
,2001,San Antonio Spurs,NBA,1,28,Tony Parker, parketo01,
,2001,San Antonio Spurs,NBA,2,56,Robertas Javtokas, javtoro01,
,2001,San Antonio Spurs,NBA,2,58,Bryan Bracey,University of Oregon,
,2000,San Antonio Spurs,NBA,2,41,Chris Carrawell,Duke University,
,2000,San Antonio Spurs,NBA,2,54,Cory Hightower,Indian Hills Community College,
,1999,San Antonio Spurs,NBA,1,29,Leon Smith, smithle01,
,1999,San Antonio Spurs,NBA,2,57,Manu Ginobili, ginobma01,
,1998,San Antonio Spurs,NBA,1,24,Felipe Lopez, lopezfe01,St. John's University
,1998,San Antonio Spurs,NBA,2,52,Derrick Dial, dialde01,Eastern Michigan University
,1997,San Antonio Spurs,NBA,1,1,Tim Duncan, duncati01,Wake Forest University
,1995,San Antonio Spurs,NBA,1,29,Cory Alexander, alexaco01,University of Virginia
,1994,San Antonio Spurs,NBA,1,22,Bill Curley, curlebi01,Boston College
,1993,San Antonio Spurs,NBA,2,47,Chris Whitney, whitnch01,Clemson University
,1992,San Antonio Spurs,NBA,1,18,Tracy Murray, murratr01,University of California Los Angeles
,1992,San Antonio Spurs,NBA,2,44,Henry Williams,University of North Carolina at Charlotte,
,1991,San Antonio Spurs,NBA,2,49,Greg Sutton, suttogr01,Oral Roberts University
,1990,San Antonio Spurs,NBA,1,24,Dwayne Schintzius, schindw01,University of Florida
,1990,San Antonio Spurs,NBA,2,43,Tony Massenburg, masseto01,University of Maryland
,1990,San Antonio Spurs,NBA,2,54,Sean Higgins, higgise01,University of Michigan
,1989,San Antonio Spurs,NBA,1,3,Sean Elliott, elliose01,University of Arizona
,1988,San Antonio Spurs,NBA,1,10,Willie Anderson, anderwi01,University of Georgia
,1988,San Antonio Spurs,NBA,2,27,Shelton Jones, jonessh01,St. John's University
,1988,San Antonio Spurs,NBA,3,56,Barry Sumpter, sumptba01,Austin Peay State University
,1988,San Antonio Spurs,NBA,3,75,Archie Marshall,University of Kansas,
,1987,San Antonio Spurs,NBA,1,1,David Robinson, robinda01,United States Naval Academy
,1987,San Antonio Spurs,NBA,1,23,Greg Anderson, andergr01,University of Houston
,1987,San Antonio Spurs,NBA,2,27,Nate Blackwell, blackna01,Temple University
,1987,San Antonio Spurs,NBA,3,50,Phil Zevenbergen, zevenph01,University of Washington
,1987,San Antonio Spurs,NBA,4,73,Todd May,Pikeville College,
,1987,San Antonio Spurs,NBA,5,96,Dennis Williams,University of Georgia,
,1987,San Antonio Spurs,NBA,6,119,Ricky Brown,University of South Alabama,
,1987,San Antonio Spurs,NBA,7,142,Raynard Davis,University of Texas at Austin,
,1986,San Antonio Spurs,NBA,1,10,Johnny Dawkins, dawkijo01,Duke University
,1986,San Antonio Spurs,NBA,2,33,Kevin Duckworth, duckwke01,Eastern Illinois University
,1986,San Antonio Spurs,NBA,3,48,Forrest McKenzie, mckenfo01,Loyola Marymount University
,1986,San Antonio Spurs,NBA,4,79,Carlos Briggs,Baylor University,
,1986,San Antonio Spurs,NBA,5,102,Earl Kelley,University of Connecticut,
,1986,San Antonio Spurs,NBA,6,125,Kevin Lewis,Southern Methodist University,
,1986,San Antonio Spurs,NBA,7,148,Michael Anderson,University of Texas-Pan American,
,1985,San Antonio Spurs,NBA,1,14,Alfredrick Hughes, hugheri01,Loyola University of Chicago
,1985,San Antonio Spurs,NBA,2,29,Mike Brittain, brittmi01,University of South Carolina
,1985,San Antonio Spurs,NBA,2,35,Tyrone Corbin, corbity01,DePaul University
,1985,San Antonio Spurs,NBA,4,82,Scott Roth, rothsc01,University of Wisconsin
,1985,San Antonio Spurs,NBA,5,106,Clayton Olivier,University of Southern California,
,1985,San Antonio Spurs,NBA,6,128,Chris Harper,University of Oregon,
,1985,San Antonio Spurs,NBA,7,152,Al Young,Virginia Polytechnic Institute and State University,
,1984,San Antonio Spurs,NBA,1,7,Alvin Robertson, roberal01,University of Arkansas
,1984,San Antonio Spurs,NBA,3,57,Joe Binion, biniojo01,North Carolina A&T
,1984,San Antonio Spurs,NBA,4,78,John Devereaux,Ohio University,
,1984,San Antonio Spurs,NBA,4,90,Ozell Jones, jonesoz01,California State University Fullerton
,1984,San Antonio Spurs,NBA,5,100,Eric Richardson,University of Alabama,
,1984,San Antonio Spurs,NBA,6,124,Dion Brown,University of Louisiana at Lafayette,
,1984,San Antonio Spurs,NBA,7,146,Michael Pitts,University of California,
,1984,San Antonio Spurs,NBA,8,170,Dan Tarkanian,University of Nevada Las Vegas,
,1984,San Antonio Spurs,NBA,9,191,Melvin Roseboro,St. Mary's University,
,1984,San Antonio Spurs,NBA,10,214,Frank Rodriguez,New Mexico State University,
,1983,San Antonio Spurs,NBA,1,19,John Paxson, paxsojo01,University of Notre Dame
,1983,San Antonio Spurs,NBA,2,35,Darrell Lockhart, lockhda01,Auburn University
,1983,San Antonio Spurs,NBA,2,46,Kevin Williams, willike01,St. John's University
,1983,San Antonio Spurs,NBA,4,90,Brant Weidner, weidnbr01,College of William & Mary
,1983,San Antonio Spurs,NBA,5,112,Jeff Pehl,University of Richmond,
,1983,San Antonio Spurs,NBA,6,136,Ricky Hooker,St. Mary's University,
,1983,San Antonio Spurs,NBA,7,158,Keith Williams,Oklahoma Panhandle State University,
,1983,San Antonio Spurs,NBA,8,182,Norville Brown,Oklahoma Christian University,
,1983,San Antonio Spurs,NBA,9,203,Gary Gaspard,St. Mary's University,
,1983,San Antonio Spurs,NBA,10,225,Lamar Heard,University of Georgia,
,1982,San Antonio Spurs,NBA,2,24,Oliver Robinson, robinol01,University of Alabama at Birmingham
,1982,San Antonio Spurs,NBA,3,64,Willie Redden,University of South Florida,
,1982,San Antonio Spurs,NBA,4,87,Tony Grier,University of South Florida,
,1982,San Antonio Spurs,NBA,5,110,Clarence Swannegan,Texas Tech University,
,1982,San Antonio Spurs,NBA,6,133,Jaime Pena,New Mexico State University,
,1982,San Antonio Spurs,NBA,7,156,Delonte Taylor,University of North Texas,
,1982,San Antonio Spurs,NBA,8,179,Chris Faggi,University of Memphis,
,1982,San Antonio Spurs,NBA,9,201,Harry O'Brien,St. Mary's University,
,1982,San Antonio Spurs,NBA,10,222,Keith White,McMurry University,
,1981,San Antonio Spurs,NBA,2,28,Gene Banks, banksge01,Duke University
,1981,San Antonio Spurs,NBA,2,30,Ed Rains, rainsed01,University of South Alabama
,1981,San Antonio Spurs,NBA,3,64,Tom Baker,Eastern Kentucky University,
,1981,San Antonio Spurs,NBA,4,87,Earl Belcher,St. Bonaventure University,
,1981,San Antonio Spurs,NBA,5,110,Mike Rhodes,Vanderbilt University,
,1981,San Antonio Spurs,NBA,6,133,Norman Shavers,Jackson State University,
,1981,San Antonio Spurs,NBA,7,156,Mark Minderman,Northern Michigan University,
,1981,San Antonio Spurs,NBA,8,178,Bob Bartholomew,University of San Diego,
,1981,San Antonio Spurs,NBA,9,199,Leonel Marquetti,Hampton University,
,1981,San Antonio Spurs,NBA,10,219,Alvin Brooks,Lamar University,
,1980,San Antonio Spurs,NBA,1,15,Reggie Johnson, johnsre01,University of Tennessee
,1980,San Antonio Spurs,NBA,2,39,Michael Wiley, wileymi01,California State University Long Beach
,1980,San Antonio Spurs,NBA,3,60,Lavon Mercer,University of Georgia,
,1980,San Antonio Spurs,NBA,3,61,Rich Yonakor, yonakri01,University of North Carolina
,1980,San Antonio Spurs,NBA,4,83,Calvin Roberts,California State University Fullerton,
,1980,San Antonio Spurs,NBA,5,107,Gib Hinz,University of Wisconsin-Eau Claire,
,1980,San Antonio Spurs,NBA,6,129,Dean Uthoff,Iowa State University,
,1980,San Antonio Spurs,NBA,7,153,Allan Zahn,University of Arkansas,
,1980,San Antonio Spurs,NBA,8,172,Bill Bailey,University of Texas-Pan American,
,1980,San Antonio Spurs,NBA,9,192,Al Williams,University of North Texas,
,1980,San Antonio Spurs,NBA,10,209,Steve Schall,University of Arkansas,
,1979,San Antonio Spurs,NBA,1,19,Wiley Peck, peckwi01,Mississippi State University
,1979,San Antonio Spurs,NBA,3,63,Sylvester Norris, norrisy01,Jackson State University
,1979,San Antonio Spurs,NBA,4,84,Al Daniel,Furman University,
,1979,San Antonio Spurs,NBA,5,106,Steve Schall,University of Arkansas,
,1979,San Antonio Spurs,NBA,6,125,Terry Knight,University of Pittsburgh,
,1979,San Antonio Spurs,NBA,7,146,Tyrone Branyan,University of Texas at Austin,
,1979,San Antonio Spurs,NBA,9,182,Eddie McLeod,University of Nevada Las Vegas,
,1979,San Antonio Spurs,NBA,10,199,Glen Fine,Harvard University,
,1978,San Antonio Spurs,NBA,1,20,Frankie Sanders, sandefr01,Southern University and A&M College
,1978,San Antonio Spurs,NBA,3,64,Gerald Henderson, hendege01,Virginia Commonwealth University
,1978,San Antonio Spurs,NBA,4,86,Rich Adams,University of Illinois at Urbana-Champaign,
,1978,San Antonio Spurs,NBA,5,108,Eugene Parker,Purdue University,
,1978,San Antonio Spurs,NBA,6,129,Harry Morgan,Indiana State University,
,1978,San Antonio Spurs,NBA,7,150,Hector Olivencia,Sacred Heart University,
,1978,San Antonio Spurs,NBA,8,168,Henry Taylor,University of Texas-Pan American,
,1978,San Antonio Spurs,NBA,9,185,Rick Taylor,Arizona State University,
,1978,San Antonio Spurs,NBA,10,200,Larry Brewster,University of Florida,
,1977,San Antonio Spurs,NBA,2,37,Jeff Wilkins, wilkije01,Illinois State University
,1977,San Antonio Spurs,NBA,3,59,Dan Henderson,Arkansas State University,
,1977,San Antonio Spurs,NBA,4,81,Matt Hicks,Northern Illinois University,
,1977,San Antonio Spurs,NBA,5,103,Scott Sims, simssc01,University of Missouri
,1977,San Antonio Spurs,NBA,6,125,Bruce Buckley,University of North Carolina,
,1977,San Antonio Spurs,NBA,7,145,Richard Robinson,University of New Mexico,
,1977,San Antonio Spurs,NBA,8,164,Jerome Gladney,University of Arizona,
,,,,,,,,
,,,,,,,,
,2018,Los Angeles Clippers,NBA,1,12,Miles Bridges, bridgmi02,Michigan State University
,2018,Los Angeles Clippers,NBA,1,13,Jerome Robinson, robinje01,Boston College
,2016,Los Angeles Clippers,NBA,1,25,Brice Johnson, johnsbr02,University of North Carolina
,2016,Los Angeles Clippers,NBA,2,33,Cheick Diallo, diallch01,University of Kansas
,2014,Los Angeles Clippers,NBA,1,28,C.J. Wilcox, wilcocj01,University of Washington
,2013,Los Angeles Clippers,NBA,1,25,Reggie Bullock, bullore01,University of North Carolina
,2012,Los Angeles Clippers,NBA,2,53,Furkan Aldemir, aldemfu01,
,2011,Los Angeles Clippers,NBA,2,37,Trey Thompkins, thomptr02,University of Georgia
,2011,Los Angeles Clippers,NBA,2,47,Travis Leslie, leslitr01,University of Georgia
,2010,Los Angeles Clippers,NBA,1,8,Al-Farouq Aminu, aminual01,Wake Forest University
,2010,Los Angeles Clippers,NBA,2,54,Willie Warren, warrewi01,University of Oklahoma
,2009,Los Angeles Clippers,NBA,1,1,Blake Griffin, griffbl01,University of Oklahoma
,2008,Los Angeles Clippers,NBA,1,7,Eric Gordon, gordoer01,Indiana University
,2008,Los Angeles Clippers,NBA,2,35,DeAndre Jordan, jordade01,Texas A&M University
,2007,Los Angeles Clippers,NBA,1,14,Al Thornton, thornal01,Florida State University
,2007,Los Angeles Clippers,NBA,2,45,Jared Jordan,Marist College,
,2006,Los Angeles Clippers,NBA,2,34,Paul Davis, davispa01,Michigan State University
,2006,Los Angeles Clippers,NBA,2,52,Guillermo Diaz, diazgu01,University of Miami
,2005,Los Angeles Clippers,NBA,1,12,Yaroslav Korolev, korolya01,
,2005,Los Angeles Clippers,NBA,2,32,Daniel Ewing, ewingda01,Duke University
,2004,Los Angeles Clippers,NBA,1,4,Shaun Livingston, livinsh01,
,2004,Los Angeles Clippers,NBA,2,33,Lionel Chalmers, chalmli01,Xavier University
,2003,Los Angeles Clippers,NBA,1,6,Chris Kaman, kamanch01,Central Michigan University
,2003,Los Angeles Clippers,NBA,2,34,Sofoklis Schortsanitis, schorso01,
,2002,Los Angeles Clippers,NBA,1,8,Chris Wilcox, wilcoch01,University of Maryland
,2002,Los Angeles Clippers,NBA,1,12,Melvin Ely, elyme01,California State University Fresno
,2002,Los Angeles Clippers,NBA,2,41,Mario Kasun, kasunma01,
,2001,Los Angeles Clippers,NBA,1,2,Tyson Chandler, chandty01,
,2000,Los Angeles Clippers,NBA,1,3,Darius Miles, milesda01,
,2000,Los Angeles Clippers,NBA,1,18,Quentin Richardson, richaqu01,DePaul University
,2000,Los Angeles Clippers,NBA,2,30,Marko Jaric, jaricma01,
,1999,Los Angeles Clippers,NBA,1,4,Lamar Odom, odomla01,University of Rhode Island
,1999,Los Angeles Clippers,NBA,2,31,Rico Hill,Illinois State University,
,1998,Los Angeles Clippers,NBA,1,1,Michael Olowokandi, olowomi01,University of the Pacific
,1998,Los Angeles Clippers,NBA,1,22,Brian Skinner, skinnbr01,Baylor University
,1997,Los Angeles Clippers,NBA,1,14,Maurice Taylor, tayloma01,University of Michigan
,1996,Los Angeles Clippers,NBA,1,7,Lorenzen Wright, wrighlo02,University of Memphis
,1996,Los Angeles Clippers,NBA,2,36,Doron Sheffer,University of Connecticut,
,1995,Los Angeles Clippers,NBA,1,2,Antonio McDyess, mcdyean01,University of Alabama
,1995,Los Angeles Clippers,NBA,2,53,Constantin Popa,University of Miami,
,1994,Los Angeles Clippers,NBA,1,7,Lamond Murray, murrala01,University of California
,1994,Los Angeles Clippers,NBA,1,25,Greg Minor, minorgr01,University of Louisville
,1993,Los Angeles Clippers,NBA,1,13,Terry Dehere, deherte01,Seton Hall University
,1993,Los Angeles Clippers,NBA,2,53,Leonard White,Southern University and A&M College,
,1992,Los Angeles Clippers,NBA,1,16,Randy Woods, woodsra01,La Salle University
,1992,Los Angeles Clippers,NBA,1,25,Elmore Spencer, spencel01,University of Nevada Las Vegas
,1991,Los Angeles Clippers,NBA,1,22,LeRon Ellis, ellisle02,Syracuse University
,1991,Los Angeles Clippers,NBA,2,37,Elliot Perry, perryel01,University of Memphis
,1991,Los Angeles Clippers,NBA,2,38,Joe Wylie,University of Miami,
,1990,Los Angeles Clippers,NBA,1,8,Bo Kimble, kimblbo01,Loyola Marymount University
,1990,Los Angeles Clippers,NBA,1,13,Loy Vaught, vaughlo01,University of Michigan
,1989,Los Angeles Clippers,NBA,1,2,Danny Ferry, ferryda01,Duke University
,1989,Los Angeles Clippers,NBA,2,31,Jeff Martin, martije01,Murray State University
,1989,Los Angeles Clippers,NBA,2,33,Jay Edwards, edwarja02,Indiana University
,1988,Los Angeles Clippers,NBA,1,1,Danny Manning, mannida01,University of Kansas
,1988,Los Angeles Clippers,NBA,1,6,Hersey Hawkins, hawkihe01,Bradley University
,1988,Los Angeles Clippers,NBA,2,45,Tom Garrick, garrito01,University of Rhode Island
,1988,Los Angeles Clippers,NBA,3,51,Rob Lock, lockro01,University of Kentucky
,1987,Los Angeles Clippers,NBA,1,4,Reggie Williams, willire01,Georgetown University
,1987,Los Angeles Clippers,NBA,1,13,Joe Wolf, wolfjo01,University of North Carolina
,1987,Los Angeles Clippers,NBA,1,19,Ken Norman, normake01,University of Illinois at Urbana-Champaign
,1987,Los Angeles Clippers,NBA,2,38,Norris Coleman, colemno01,Kansas State University
,1987,Los Angeles Clippers,NBA,3,47,Tim McCalister,University of Oklahoma,
,1987,Los Angeles Clippers,NBA,5,93,Chad Kessler,University of Georgia,
,1987,Los Angeles Clippers,NBA,6,116,Martin Nessley, nesslma01,Duke University
,1987,Los Angeles Clippers,NBA,7,139,Henry Carr,Wichita State University,
,1986,Los Angeles Clippers,NBA,3,54,Dwayne Polee, poleedw01,Pepperdine University
,1986,Los Angeles Clippers,NBA,4,78,John Brownlee,University of Texas at Austin,
,1986,Los Angeles Clippers,NBA,5,100,Steffond Johnson, johnsst02,San Diego State University
,1986,Los Angeles Clippers,NBA,6,124,Tim Kempton, kemptti01,University of Notre Dame
,1986,Los Angeles Clippers,NBA,7,146,Johnny Brown,University of New Mexico,
,1985,Los Angeles Clippers,NBA,1,3,Benoit Benjamin, benjabe01,Creighton University
,1985,Los Angeles Clippers,NBA,3,52,Anicet Lavodrama,Houston Baptist University,
,1985,Los Angeles Clippers,NBA,4,74,Jim Deines,Arizona State University,
,1985,Los Angeles Clippers,NBA,5,99,Wayne Carlander,University of Southern California,
,1985,Los Angeles Clippers,NBA,6,121,Malcolm Thomas,University of Missouri,
,1985,Los Angeles Clippers,NBA,7,143,Gary Maloncon,University of California Los Angeles,
,1984,Los Angeles Clippers,NBA,1,8,Lancaster Gordon, gordola01,University of Louisville
,1984,Los Angeles Clippers,NBA,1,14,Michael Cage, cagemi01,San Diego State University
,1984,Los Angeles Clippers,NBA,4,75,Marc Glass,University of Montana,
,1984,Los Angeles Clippers,NBA,5,98,Alonza Allen,University of Louisiana at Lafayette,
,1984,Los Angeles Clippers,NBA,6,121,Phillip Haynes,University of Memphis,
,1984,Los Angeles Clippers,NBA,7,144,David Brantley,University of Oregon,
,1984,Los Angeles Clippers,NBA,8,167,Jim McLoughlin,Temple University,
,1984,Los Angeles Clippers,NBA,9,189,Dave Schultz,Westmont College,
,1984,Los Angeles Clippers,NBA,10,211,Dick Mumma,Pennsylvania State University,
,1983,Los Angeles Clippers,NBA,1,4,Byron Scott, scottby01,Arizona State University
,1983,Los Angeles Clippers,NBA,5,97,Manute Bol, bolma01,
,1983,Los Angeles Clippers,NBA,7,143,Dan Evans,Oregon State University,
,1983,Los Angeles Clippers,NBA,8,166,Mark Gannon,University of Iowa,
,1983,Los Angeles Clippers,NBA,9,188,David Maxwell,Fordham University,
,1983,Los Angeles Clippers,NBA,10,209,Keith Smith,San Diego State University,
,1982,Los Angeles Clippers,NBA,1,2,Terry Cummings, cummite01,DePaul University
,1982,Los Angeles Clippers,NBA,2,32,Richard Anderson, anderri01,University of California Santa Barbara
,1982,Los Angeles Clippers,NBA,3,48,Craig Hodges, hodgecr01,California State University Long Beach
,1982,Los Angeles Clippers,NBA,4,71,Darius Clemons,Loyola University of Chicago,
,1982,Los Angeles Clippers,NBA,5,94,Gary Carter,University of Tennessee,
,1982,Los Angeles Clippers,NBA,6,117,Eric Marbury,University of Georgia,
,1982,Los Angeles Clippers,NBA,7,140,Eddie Hughes, hugheed01,Colorado State University
,1982,Los Angeles Clippers,NBA,8,163,Jacques Tuz,University of Colorado,
,1982,Los Angeles Clippers,NBA,9,186,John Hegwood,University of San Francisco,
,1982,Los Angeles Clippers,NBA,10,207,Daryl Stovall,Creighton University,
,1981,Los Angeles Clippers,NBA,1,8,Tom Chambers, chambto01,University of Utah
,1981,Los Angeles Clippers,NBA,3,54,Jim Smith, smithji01,Ohio State University
,1981,Los Angeles Clippers,NBA,4,77,Lee Raker,University of Virginia,
,1981,Los Angeles Clippers,NBA,5,100,Dennis Isbell,University of Memphis,
,1981,Los Angeles Clippers,NBA,6,123,Mike Pepper,University of North Carolina,
,1981,Los Angeles Clippers,NBA,7,146,Randy Johnson,University of Southern Colorado,
,1981,Los Angeles Clippers,NBA,8,168,Todd Haynes,Davidson College,
,1981,Los Angeles Clippers,NBA,9,190,Art Jones,North Carolina State University,
,1981,Los Angeles Clippers,NBA,10,210,Tony Gwynn,San Diego State University,
,1980,Los Angeles Clippers,NBA,1,9,Michael Brooks, brookmi01,La Salle University
,1980,Los Angeles Clippers,NBA,4,76,Ed Odom,Oklahoma State University,
,1980,Los Angeles Clippers,NBA,5,99,Wally Rank, rankwa01,San Jose State University
,1980,Los Angeles Clippers,NBA,6,122,Londale Theus,Santa Clara University,
,1980,Los Angeles Clippers,NBA,7,145,Paul Anderson,University of Southern California,
,1979,Los Angeles Clippers,NBA,3,55,Tom Channel,Boston University,
,1979,Los Angeles Clippers,NBA,4,77,Lionel Garrett,Southern University and A&M College,
,1979,Los Angeles Clippers,NBA,5,99,Greg Joyner,Middle Tennessee State University,
,1979,Los Angeles Clippers,NBA,6,119,Bob Bender,Duke University,
,1979,Los Angeles Clippers,NBA,7,139,Jene Grey,LeMoyne College,
,1979,Los Angeles Clippers,NBA,8,158,Renaldo Lawrence,Appalachian State University,
,1979,Los Angeles Clippers,NBA,9,176,Mike Dodd,San Diego State University,
,1979,Los Angeles Clippers,NBA,10,194,Greg Hunter,Loyola Marymount University,
,1978,Los Angeles Clippers,NBA,2,41,Jerome Whitehead, whiteje01,Marquette University
,1978,Los Angeles Clippers,NBA,3,48,Mike Santos,Utah State University,
,1978,Los Angeles Clippers,NBA,3,51,Ricky Gallon,University of Louisville,
,1978,Los Angeles Clippers,NBA,3,65,Marvin Delph,University of Arkansas,
,1978,Los Angeles Clippers,NBA,4,68,Jim Boylan,Marquette University,
,1978,Los Angeles Clippers,NBA,4,73,Larry Harris,University of Pittsburgh,
,1978,Los Angeles Clippers,NBA,4,76,Leroy McDonald,Wake Forest University,
,1978,Los Angeles Clippers,NBA,5,90,David Thompson,Florida State University,
,1978,Los Angeles Clippers,NBA,6,112,Bob Miscevicious,Providence College,
,1978,Los Angeles Clippers,NBA,7,133,Stan Pietkiewicz, pietkst01,Auburn University
,1978,Los Angeles Clippers,NBA,8,154,Felton Young,Jacksonville University,
,1978,Los Angeles Clippers,NBA,9,172,Bobby White,Centenary College of Louisiana,
,1977,Los Angeles Clippers,NBA,2,24,Larry Johnson, johnsla01,University of Kentucky
,1977,Los Angeles Clippers,NBA,4,68,Melvin Watkins,University of North Carolina at Charlotte,
,1977,Los Angeles Clippers,NBA,5,90,Mike Hanley,Niagara University,
,1977,Los Angeles Clippers,NBA,6,112,Curvan Lewis,Virginia Union University,
,1977,Los Angeles Clippers,NBA,7,133,Mike Jackson,University of Tennessee,
,1977,Los Angeles Clippers,NBA,8,153,Emery Sammons,Philadelphia University,
,1976,Los Angeles Clippers,NBA,1,6,Adrian Dantley, dantlad01,University of Notre Dame
,1976,Los Angeles Clippers,NBA,3,48,Gary Brewster,University of Texas at El Paso,
,1976,Los Angeles Clippers,NBA,6,100,Danny Odums,Fairfield University,
,1976,Los Angeles Clippers,NBA,7,118,Frank Jones,Tennessee Technological University,
,1976,Los Angeles Clippers,NBA,8,136,Mark McAndrew,Providence College,
,1976,Los Angeles Clippers,NBA,9,153,Bob Rozyczko,St. Bonaventure University,
,1976,Los Angeles Clippers,NBA,10,169,Tim Stokes,Canisius College,
,1975,Los Angeles Clippers,NBA,3,52,George Bucci, buccige01,Manhattan College
,1975,Los Angeles Clippers,NBA,4,70,Bob Fleischer,Duke University,
,1975,Los Angeles Clippers,NBA,5,88,Sam Berry,Armstrong Atlantic State University,
,1975,Los Angeles Clippers,NBA,6,106,Larry Jackson,University of North Carolina at Charlotte,
,1975,Los Angeles Clippers,NBA,7,124,Mike Franklin,University of Cincinnati,
,1975,Los Angeles Clippers,NBA,8,142,Allen Jones,Pepperdine University,
,1975,Los Angeles Clippers,NBA,9,158,George Rautins,Niagara University,
,1975,Los Angeles Clippers,NBA,10,172,Art Allen,Pepperdine University,
,1974,Los Angeles Clippers,NBA,1,9,Tom McMillen, mcmilto01,University of Maryland
,1974,Los Angeles Clippers,NBA,3,45,Kim Hughes, hugheki01,University of Wisconsin
,1974,Los Angeles Clippers,NBA,4,63,Bernie Harris, harribe01,Virginia Commonwealth University
,1974,Los Angeles Clippers,NBA,5,81,Tony Byers,Wake Forest University,
,1974,Los Angeles Clippers,NBA,6,99,Gary Link,University of Missouri,
,1974,Los Angeles Clippers,NBA,7,117,Tommy Curtis,University of California Los Angeles,
,1974,Los Angeles Clippers,NBA,8,135,Glenn Price,St. Bonaventure University,
,1974,Los Angeles Clippers,NBA,9,153,John Falconi,Davidson College,
,1974,Los Angeles Clippers,NBA,10,170,Andy Rimol,Princeton University,
,1973,Los Angeles Clippers,NBA,1,3,Ernie DiGregorio, digreer01,Providence College
,1973,Los Angeles Clippers,NBA,3,38,Ken Charles, charlke01,Fordham University
,1973,Los Angeles Clippers,NBA,4,54,Doug Little,University of Oregon,
,1973,Los Angeles Clippers,NBA,5,72,Randy Noll,Marshall University,
,1973,Los Angeles Clippers,NBA,6,88,Mike Macaluso, macalmi01,Canisius College
,1973,Los Angeles Clippers,NBA,7,106,Tim Bassett, basseti01,University of Georgia
,1973,Los Angeles Clippers,NBA,8,122,Carl Jackson,St. Bonaventure University,
,1973,Los Angeles Clippers,NBA,9,140,Bob Fullerton,Xavier University,
,1973,Los Angeles Clippers,NBA,10,153,Nick Connor,University of Illinois at Urbana-Champaign,
,1973,Los Angeles Clippers,NBA,11,168,Mike Lee,Syracuse University,
,1973,Los Angeles Clippers,NBA,12,176,Aaron Covington,Canisius College,
,1973,Los Angeles Clippers,NBA,13,184,Bob Vartanian,University at Buffalo State University of New York,
,1973,Los Angeles Clippers,NBA,14,190,Ron Gilliam,State University of New York at Brockport,
,1973,Los Angeles Clippers,NBA,15,195,John Fraley,University of Georgia,
,1973,Los Angeles Clippers,NBA,16,200,John Green,University of Oregon,
,1973,Los Angeles Clippers,NBA,17,204,Jim Garvin, garviji01,Boston University
,1973,Los Angeles Clippers,NBA,18,207,Don Johnston,University of North Carolina,
,1973,Los Angeles Clippers,NBA,19,209,Ron Thorsen,University of British Columbia,
,1973,Los Angeles Clippers,NBA,20,211,Phil Tollestrop,Brigham Young University,
,1972,Los Angeles Clippers,NBA,1,2,Bob McAdoo, mcadobo01,University of North Carolina
,1972,Los Angeles Clippers,NBA,2,15,Harold Fox, foxha01,Jacksonville University
,1972,Los Angeles Clippers,NBA,3,32,Bob Morse,University of Pennsylvania,
,1972,Los Angeles Clippers,NBA,4,49,George Bryant,Eastern Kentucky University,
,1972,Los Angeles Clippers,NBA,5,65,Arnie Berman,Brown University,
,1972,Los Angeles Clippers,NBA,6,82,Ed Czernota,Sacred Heart University,
,1972,Los Angeles Clippers,NBA,7,99,Greg Kohls,Syracuse University,
,1972,Los Angeles Clippers,NBA,8,115,Andy Denny,University of South Alabama,
,1972,Los Angeles Clippers,NBA,9,131,John Collins,State University of New York at Brockport,
,1972,Los Angeles Clippers,NBA,11,158,Jim Prokell,Edinboro University of Pennsylvania,
